id,text,label,dataset_id
029-0000982-5,If number 3 If Pence becomes president he should resign too given that he benefited from the same help from Mother Russia ,1,29
029-0000911-3,A white Christian five year old girl has been forced to live with Muslim foster carers who removed her cross encouraged her to learn Arabic and told her European women were alcoholics ,1,29
029-0000817-6,We are not proclaiming our opposition to Donald Trump out of bitterness but out of a desire to regain the integrity of our school While our president Jerry Falwell Jr tours the country championing the log in his eye we want the world to know how many students oppose him We don t want to champion Donald Trump we want only to be champions for Christ ,1,29
029-0000584-16, Frances Shelton October 15 2016,1,29
029-0000201-6,We have no idea what his belief system was Right now we believe he was the sole aggressor and the scene is static ,0,29
029-0000579-55,The Democratic and Republican parties are offering a choice between a candidate under FBI investigation and Donald Trump Voters deserve a lot better than that America deserves better than that ,0,29
029-0001067-2, It is astounding to me that the chair of an organization like the DNC was never contacted by the FBI or any other agency concerned about these intrusions the Florida Democrat added Politico reported As a member of Congress I had the unique clearance to hear any classified briefing that would be involved in such an intrusion and the FBI clearly should have come to me with that information They did not ,1,29
029-0000061-11, It s like the stages of grief he told jurors ,0,29
029-0000389-2,Grijalva was charged with two counts of disorderly conduct one for disrupting traffic one for refusing to disperse A public information officer for New York Police says the Congressman was fingerprinted and given paperwork instructing him to appear before a judge at a future date ,0,29
029-0000189-55,Courtesy of Natural News,1,29
029-0000579-1,At the most it could turn at least some voters to rival Donald Trump who has rested much of his pitch on the argument that Clinton is dishonest and who grabbed at the news immediately as a gift to salvage his trailing campaign With less but still important impact it could freeze the momentum to Clinton that has helped her pull ahead in past weeks At a minimum it could have a nominal effect on an electorate that already had doubts about her honesty and has already started voting ,0,29
029-0001063-25,Hope you guys enjoyed this blog Many more adventures to come In the meantime please enjoy a few of my favorite all time blogs below ,0,29
029-0000173-38,Laying it down,0,29
029-0001292-1,Nor are Democrats unaware that their reckless rhetorical attacks can have deadly results Republican Congressman Steve Scalise nearly lost his life at the hands of a Bernie Sanders supporting Democrat James T Hodgkinson during a baseball game this summer Just last week a local prosecutor officially found that the shooter committed an act of terrorism that was fueled by rage against Republican legislators Nonetheless Union County New Jersey Democrat operative James Devine tweetedhis support for the assailant We are in a war with selfish foolish amp narcissistic rich people Why is it a shock when things turn violent he wrote adding the hashtag HuntRepublicanCongressmen ,1,29
029-0000993-57,Welford one seat Turnout 37 24 ,0,29
029-0000364-84, Vladimir Putin is a person who has killed He s jailed and murdered journalists political opponents He bombed an apartment building as a pretext to attack the Chechens He is responsible for the downing of that Malaysian airliner over Ukraine because he provided the antiaircraft weaponry that was used for that ,0,29
029-0000115-12,Also in September while MGM s CEO and insiders were selling off huge amounts of their own company stock MGM announced a billion dollar stock buyback program In other words they used other people s money to buy back MGM stock on the open market to prop up the price ,1,29
029-0000489-0,Sen Bernie Sanders I Vt and his wife Jane Sanders have hired prominent defense attorneys amid an FBI investigation concerning possible bank fraud according to CBS News and Politico Magazine ,0,29
029-0000364-35,Mr Sanders said that none of the Republican presidential candidates believe that climate change is real ,0,29
029-0000490-3,Video Time lapse of Hurricane Irma,0,29
029-0000005-44,Insurance capital core part of the portfolio our opinion Full position,1,29
029-0001254-12,Our sleepy preoccupation had allowed all sorts of scandal and treachery from Benghazi to e mailgate to the Iran nuke deal including pallets of cash shipped secretly to the turbaned friends of that regime And the cancer of that administration along with the monstrous enabling liberal media entertainment industry thought they finally had a stranglehold on the America they were sure they controlled Hillary started drinking her victory champagne way too early on that election eve flight to NYC But that night it was only God s grace that gave us another four years to keep those wolves and cobras at bay ,1,29
029-0000219-67,But when it comes to choosing the leader of one of the most powerful countries in the world it might be a bad idea to vote for a guy because his smile gives you the warm fuzzies Unfortunately it s damn difficult for humans to use rationality especially if they haven t been trained to think critically or haven t researched the various cognitive biases that result in inaccurate thinking ,1,29
029-0000681-12, A false claim that the New York Times set up Liddle Bob Corker by recording its interview with the Republican senator from Tennessee In fact Corker had consented to the recording ,1,29
029-0000283-1,President elect Donald Trump with his wife Melania Trump and Senate Majority Leader Mitch McConnell gives the thumbs up after a meeting in the Majority Leaders office in the US Capitol in Washington DC Earlier in the day President elect Trump met with US President Barack Obama and Speaker of the House Paul Ryan ,0,29
029-0000372-20,Thank you for your thoughts amp prayers Sec ,0,29
029-0000030-2,Trump despite all the populist bunting that decorates his speeches sustains the deeply entrenched Republican antipathy to organized workers Their attack is relentless ,1,29
029-0000429-15,EU policy not Trump has brought squalor social breakdown organised misogyny and financial chaos to Europe ,1,29
029-0000658-5,Three years ago in All the Infrastructure a Tyrant Would Need Courtesy of Bush and Obama I warned that more and more we re counting on having angels in office and making ourselves vulnerable to devils and that come January 2017 an unknown person would enter the Oval Office and inherit all of these precedents ,1,29
029-0000593-3, I was shocked and appalled by the revelations about Harvey Weinstein The behavior described by the women coming forward cannot be tolerated Their courage and the support of others is critical in helping to stop this kind of behavior ,1,29
029-0000570-51,Mute,0,29
029-0001051-20,Cheri Jacobus a member of USA TODAY s Board of Contributors is a Republican consultant and commentator and president of Capitol Strategies PR Follow her on Twitter ,1,29
029-0000883-1,Schmucker doesn t have a problem with the law or following the law Instead his dispute is with Avis which he says failed to warn him that its car rental facility in Milan was located in a restricted parking zone ,1,29
029-0000947-13,Of course the anti Trumpers who were crying in their beer over James Baker s demotion are putting a brave face on it,0,29
029-0000327-1,Here are some of the shockingly insensitive incompetent and tone deaf things Trump said during his trip to Puerto Rico ,1,29
029-0001088-13,To help counter the threat of extremist organisations Lyons Padilla argues that we need to diminish their appeal in the eyes of marginalised immigrants and the first step in doing so is by not making them feel unwelcome and unappreciated in their adopted homelands ,0,29
029-0000497-10,Three SWAT team trucks and a bomb squad truck accompanied police ,0,29
029-0000850-11,He continued FBI Director Comey should immediately provide the American public more information than is contained in the letter he sent to eight Republican committee ,0,29
029-0000584-6,Not many on social media were surprised ,1,29
029-0001024-14,This article was originally published in DNA ,0,29
029-0000408-4,While Britain for more than 20 years has had the kind of gun control American liberals can only dream of the results have not been good Crime in London is out of control In gun free London a number of people have been shot to death in the last three months Only a year ago the BBC reported that gun crime had risen by 42 percent How could that be The left promises us that if we only ban guns crime will go away ,1,29
029-0000354-1,University administrator Nicole Eramo is seeking 7 5 million from the magazine over its portrayal of her in the 2014 story by Sabrina Rubin Erdely about the alleged sexual assault of a woman identified only as Jackie Eramo claims she was unfairly portrayed in the article as trying to sweep Jackie s sexual assault under the rug in order to protect the university ,0,29
029-0001277-8,He continued I would repeat that the public should not be paying to uphold somebody who has had that kind of background You have private museums you have other things that you may want to do there ,0,29
029-0001151-5,Russia s Last Minute Hacking Was Meant to Burn President Hillary Clint Watts Indiana Muslims enraged by billboard telling truth Robert Spencer Reality Winner Planned to Burn Down the White House and Join the Taliban VesselNews,0,29
029-0000452-2, If you are one of 1 5 million people in Florida under evacuation instructions leave those storm surge areas and mobile homes now ,0,29
029-0000556-24, Sarah September 27 2017,0,29
029-0000173-47,8 48 p m A South Riverside Drive caller said a drunk man walked into the business and he told him to leave Instead of leaving the man laid down on the ground and complained he could not walk due to severe leg pain He was transported to the Espa ola Hospital ,0,29
029-0000334-4,Newsweek reported Monday on documents released by the FBI that included an email sent on May 2 2016 by Comey to other FBI officials that included a file titled Drafts of Director Comeys July 5 2016 Statement Regarding Email Server Investigation Part 01 of 01 ,0,29
029-0000850-10,Her campaign chief John Podesta said the announcement s timing was extraordinary less than two weeks before the election ,0,29
029-0000184-9,The last place you want to be is on the receiving end of Ben Shapiro s laser sharp tongue The Daily Wire founder obliterated late night host Jimmy Kimmel s abhorrent and nasty gun control views ,1,29
029-0001147-10,The audience and the community of Maycomb know that Tom Robinson cannot use his left hand at all The fact that Mayella was beaten predominately on the right side of her face indicates that the perpetrator lead almost exclusively with his left hand Mayella also had bruises the entire way around her neck which means that somebody with two good hands must have choked her All of the circumstantial evidence suggests that Tom Robinson is innocent and that Mayella s father instead assaulted his daughter ,0,29
029-0000952-9, The Late Show January 3 2018,1,29
029-0001183-4,OK let s consider that Christians in the United States don t blow people up they don t riot in the streets they do billions of dollars of good work But they are still persecuted Examples ,1,29
029-0000556-29,Prediction Every 280 character tweet will be a reply from a man to a woman and begin with the word Actually ,0,29
029-0000463-4,Research looking at U S data has consistently found no evidence that any type of background checks reduce rates of violent crime Michael Bloomberg s groups are the source of contrary claims but they fail to analyze the national data in an academic manner They compare states with background checks next to those without them They do not compare states before and after background checks are imposed ,1,29
029-0000924-22,Mike Tyson s defense was that she knew exactly what she was signing up for as Tyson was very upfront on his intentions Just moments after they first met Tyson literally told her I want to f k you ,1,29
029-0000200-1,That s not true of every wife however ,0,29
029-0000889-3,The French department was established to handle French Jewish tax evaders and hired employees with professional experience and a profound understanding of Israeli law in order to examine whether Jews were using these laws to evade tax in France The aim of the department is to catch French tax evaders using Israel as a tax shelter ,0,29
029-0000030-11,While Republicans understand how important unions are to Democrats and to workers Democrats don t seem to get it Sure they line up to get union donations most will vote to defend unions and worker programs But as the money in politics has gotten bigger and the unions have gotten weaker the Wall Street wing of the Democratic Party has become more powerful ,1,29
029-0001094-13,Rachel Maddow and Lawrence O Donnell were reviewing the admission and then questioned whether this was prepping us for an admission that there were a gazillion Stormy Daniels and that Michael Cohen paying off the women was just a matter of course ,0,29
029-0000168-9,That would be 9 11 01 Eerie pic twitter com NExJJHQi8S,1,29
029-0000729-1,In fewer than 40 days the American people will choose a new president who will set the course of this nation not only for the next four years but for a generation to come Between the candidates the choice could not be more clear ,1,29
029-0000045-3,The letter signed by SDSU College Republicans Chairman Brandon Jones stated in part that until radical Islamic terrorism is disavowed by the Muslim Student Organization at SDSU we cannot move forward in creating an inclusive environment for all students on campus It added the Muslim Student Association s leadership should resign if they do not disavow Islamic terrorism ,0,29
029-0000700-4,The Mayor of San Juan who was very complimentary only a few days ago has now been told by the Democrats that you must be nasty to Trump ,1,29
029-0000128-29,We urge you to support the following local businesses They provide terrific services for the community ,1,29
029-0000372-14,Animals representing Hillary Clinton and Dems in North Carolina just firebombed our office in Orange County because we are winning ,0,29
029-0001162-6, Yeah expletive this guy Our president speaks of inequality of man because players are protesting the anthem Expletive this man Seriously on the highest platform for our country expressing that it is OK for there to be Division of man and rights ,0,29
029-0000342-15,Palmetto,1,29
029-0001215-2,In fact one could argue that conservative policies are a root cause of terrorism whether it is encouraging a foreign policy that breeds new terrorists overseas or cheering on the kind of lax gun laws and racist xenophobia that enable domestic terrorists such as Dylann Roof in South Carolina After all it s no accident that Donald Trump inspired two Boston brothers into beating a Latino homeless man senseless ,1,29
029-0000931-37,Montana AG upholds state preemption in nixing Missoula gun ordinance,1,29
029-0001041-11,In most American history books slavery is painted as a dark and distant chapter in the country s otherwise glowing history But in Edward E Baptist s revolutionary text the award winning author describes slavery s full blown legacy as the foundation on which the country s capitalist economy was built on A comprehensive and extensive history that re frames the modernization of the United States The Half Has Never Been Told is essential reading for anyone who wants to understand the troubling but undeniable connection between slavery and American prosperity ,0,29
029-0000428-7,Yes America is a very different place from Britain but there are definitely echoes in the US presidential campaign of the tensions which led so many of us to vote for Brexit ,1,29
029-0001286-3,Now that Democrats are out of power we should expect them to hallucinate like crazy literally because the election results of 2016 shattered their expectations Do we see signs of their hallucinations I ll walk you through a few examples ,1,29
029-0001204-3, Why Klepper asked It s basically just broth ,1,29
029-0001285-5,These two were caught stealing a JEA pole just this morning Citizens watching out and officers cleaning up partnership Irma JSO pic twitter com q6VKOvPKuU,0,29
029-0000651-8,We know this is Trump s game because White House chief strategist Stephen Bannon told us so In an interview with journalist Robert Kuttner of The American Prospect Bannon is quoted as saying The Democrats the longer they talk about identity politics I got em I want them to talk about racism every day If the left is focused on race and identity and we go with economic nationalism we can crush the Democrats ,1,29
029-0001122-2,Rose McGowan wasn t buying it though and now former TRL host Hilarie Burton has come forward to remind everyone that Affleck himself groped her on the show back in 2003 ,0,29
029-0000256-16,So far we ve taken you undercover on sex trafficking stings and you ve see some cities that have become sex slave hubs ,0,29
029-0000347-1,The order to dismiss the lawsuit was filed Friday the same day a jury of 12 acquitted Mateen s widow Noor Salman who was charged with aiding and abetting a foreign terror organization and obstruction of justice ,0,29
029-0001299-4,Police aren t sure of Boucher s motives yet and are investigating ,0,29
029-0000263-4, What we have is the Democrats actively trying to hide the ball on any attempt to find out if there is voter fraud Fund continued All they do is yell voter suppression But they don t have any evidence They don t have any statistics They don t have any of them All they have are Hillary Clinton s ravings ,1,29
029-0000738-8,LeBron James is not Muhammad Ali He is not traveling the world fighting injustices in impoverished nations He is not Colin Kaepernick staging a protest before every game ,1,29
029-0000926-51, Beau Willimon August 22 2017,1,29
029-0000948-5,The staff then showed the fan the autographed polaroid of the artist they had prepared earlier The fan immediately realized that the autograph was fake questioning Isn t this different from how she usually signs her autographs ,0,29
029-0001032-17, Mary Ann Ault October 7 2017,1,29
029-0000587-14,To dismiss the tape as mere locker room banter and imply that the people who are offended are making an unnecessary fuss or to say as he did in his bizarre overnight apology tape that this is just a distraction compounds his problem ,1,29
029-0000223-8,Another payment Israel took upon itself is the handing over of 50 million cubic meters of drinkable water to Jordan every year The plan was to bring this water from the Sea of Galilee but the drought of the last few years has lowered the level of the water in the lake so Israel has substituted expensive desalinated water instead Jordanian agriculture in the Jordan Valley is made possible in part because of this Israeli water ,1,29
029-0000820-53, The gunshots lasted for 10 15 minutes It didn t stop she said We just ran for our lives ,0,29
029-0001008-20,Canadian diplomats have suffered similar health problems and believe they were victims of similar attacks ,0,29
029-0001183-8,Islamic terrorists kill 3 000 Americans and everyone runs around making sure no one offends Islam ,1,29
029-0000200-19,We ve seen a number of extremely bad takes on Harvey Weinstein since this story began to break but his wife s statement is exactly on point ,0,29
029-0000060-4,And the Democrats were supposed to be the party acting rationally ,1,29
029-0001109-10,The right wing event had been canceled by organizer Amber Cummings who encouraged supporters to stay away but said she would attend on her own ,0,29
029-0000072-1,From the New York Times review ,1,29
029-0000972-2,The report also points out that the federal prison population is roughly 10 with state and local facilities containing the vast majority of incarcerated individuals in the U S ,1,29
029-0000824-7, I am confident once this scurrilous accusation is thoroughly investigated there will be no charges Nelly is prepared to address and pursue all legal avenues to redress any damage caused by this clearly false allegation ,0,29
029-0000876-1,Her latest tweet following the reports of Harvey Weinstein s sexual assault is one of those things ,1,29
029-0000859-5,Yesterday a Russian controlled news agency screwed up the details and published what it characterized as a bombshell Blumenthal believed that the investigation into Benghazi was legitimate because it was preventable and the result of State Department negligence Apparently Sputnik thought Blumenthal wrote Eichenwald s Newsweek piece and interpreted last year s article which has been online for 12 months and is consistent with everything we know about Benghazi as a new major revelation ,1,29
029-0000227-3, FOX Business September 24 2017,0,29
029-0000238-1,To the casual viewer half paying attention to another POTUS and FLOTUS appearance there s really nothing amiss about Melania It s when you look closer that you see some subtle differences Melania if that s her real name is wearing massive sunglasses that cover half her face Chic or suspicious Her lips appear to be much bigger and differently shaped As some have pointed out her hair is a little frizzy and dry far from the pristine condition she usually keeps it in Could it be a wig ,1,29
029-0000565-4,It was also posted on Facebook at that time by Kimberly Payne Hawk who described the pictured policeman as Charlottesville Police Officer Nash ,0,29
029-0000692-14,This projection is such a regular part of Trump s message that it begins to feel like strategy as if Trump and his team aren t running a campaign for the presidency so much as gaslighting the country And there s no sign he plans to stop ,1,29
029-0000756-8,I was raised among white people sent to an elementary school in which there were no black kids and then moved to the mountains of Utah for high school where the neo Nazis recruited at illicit drinking parties because kids who would have a beer were already disaffected in an overwhelmingly Mormon culture There is a part of me that remembers the coding the tones remembers the fear that the government might come and massacre us again as they had in times not that long ago I reject it violently but you don t ever forget what you were raised to believe even if you learn better ,1,29
029-0001157-11,His entitlement used to be the unwritten law of the land and it still is in many places That s why many people the same people who are aghast at the prospect of prostitution in conditions which are more explicit and autonomous are still inclined to make excuses for Weinstein s misogyny Sex workers often comment that at least in sex work they are paid cash on the dollar for what they are coerced into doing by many legitimate employers as a condition of simply securing their jobs Thankfully the Times story and Weinstein s abasement in the face of it demonstrates that many people are no longer so sanguine about sexual harassment even the romantic Hollywood casting couch iteration of this sexual violence ,1,29
029-0000906-2,From the Independent Journal Review ,1,29
029-0000364-13,Mr Trump said the families of some Sept 11 hijackers were allowed to leave the U S days before the attacks ,0,29
029-0000972-23, We owe it to the American people to ensure that illegal aliens who have been convicted of crimes and are serving time in our federal prisons are expeditiously removed from our country as the law requires Sessions said in a statement ,1,29
029-0000402-13,Israel bertindak balas dengan kenyataan Erdogan beberapa hari kemudian ,0,29
029-0000191-15,But we can t do anything about the Clintons because they are really good people right Mr President ,1,29
029-0000618-6, 3 Barack Obama advanced the practice of despotic repression by weaponizing every office of his government for domestic political use The IRS campaign of terror against conservative groups was only one of the most obnoxious Richard Nixon received an article of impeachment for much less ,1,29
029-0000212-14,He s got to tell us what was discovered what was so big that he violated Justice Department and FBI guidelines and alerted the nation He cannot hide behind protocol ,1,29
029-0000948-2,Before meeting the fan Kim Chungha prepared a series of polaroid selfies with her fake autographs to see if the fan could recognize that they weren t real ,0,29
029-0001245-7,It wasn t immediately clear when Clinton s opponent Donald Trump would cast his vote ,0,29
029-0001246-19,Those against the president feel that to shut down any media outlet is an attack on the First Amendment and if he is allowed to do so we will be well on our way to living in a fascist dictatorship ,0,29
029-0000557-31,Some Sanders supporters are new to politics completely They re children of the Great Recession And they are living in their parents basement They feel that they got their education and the jobs that are available to them are not at all what they envisioned for themselves And they don t see much of a future I met with a group of young black millennials today and you know one of the young women said You know none of us feel that we have the job that we should have gotten out of college And we don t believe the job market is going to give us much of a chance So that is a mindset that is really affecting their politics And so if you re feeling like you re consigned to you know being a barista or you know some other job that doesn t pay a lot and doesn t have some other ladder of opportunity attached to it then the idea that maybe just maybe you could be part of a political revolution is pretty appealing So I think we all should be really understanding of that and we should try to do the best we can not to be you know a wet blanket on idealism We want people to be idealistic ,1,29
029-0000622-0,In the aftermath of Hurricane Harvey FEMA said they would only give aid to victims if they had received unspecified vaccinations ,0,29
029-0000637-2,Marshall is the DA who pursued charges even to the point of double jeopardy against Dwight and Steven Hammond the eastern Oregon ranchers who preemptively set controlled burns to stop wildfires from encroaching on their property After already serving time in federal prison Marshall encouraged the judge to re imprison them for a harsher sentence Those actions are what prompted the Malheur Wildlife Refuge protests in early 2016 ,1,29
029-0000005-47,Plus you might want to read why our stop loss orders are usually relatively far from the current price ,1,29
029-0001113-3,Stars like Katy Perry and Eva Longoria and George Clooney have all voiced their support of Hillary Clinton for president while stars like Aaron Carter and Tila Tequila and Kid Rock have stood behind Donald Trump in 2016 ,0,29
029-0001276-5,It is so awesome to hear these kind of behind the scenes reports of God moving in President Trump s life and in our nation especially since most of what we here is negative from the media What do you think of this powerful prayer time with Trump Share your thoughts and prayers in the Comments Thank you ,1,29
029-0001082-2, We must protect our Country at all cost Trump s declaration casts doubt over how Democrats and Republicans will come together to protect the Deferred Action for Childhood Arrivals DACA participants of which there are nearly 800 000 who were brought to the United States illegal as children from deportation because it is unlikely that Democrats will agree to substantial funding for Trump s border wall in exchange for DACA protections CNN reported ,0,29
029-0001236-5,In her now infamous basket of deplorables speech at a September 9th New York City Lesbian Gay Bisexual and Transgender LGBT fundraiser Clinton said You know to just be grossly generalistic you could put half of Trump s supporters into what I call the basket of deplorables Right The racist sexist homophobic xenophobic Islamaphobic you name it ,1,29
029-0000058-0,Only hours after President Donald Trump s aide Kellyanne Conway had a fiery exchange with CNN s Chris Cuomo over whether or not the White House was obsessed about Hillary Clinton the president completely undercut her argument ,1,29
029-0001262-4,What do you think of this idea that Hollywood and the progressive left in Washington are to blame for this recent act of violence Share your thoughts in the Comments Thank you ,1,29
029-0001183-2,Globally the idea of Christian privilege is pure sophistry Christians are the recipients of up to 80 percent of religious persecution around the planet making it the most persecuted religion in the world Worldwide Christianity is the opposite of privileged unless you consider it a privilege that the day your faith is discovered in Somalia is the day you die ,1,29
029-0000965-13,The Damore debacle at Google is a perfect example of what Lilla disdains in his book Google engineer James Damore wrote an impolitic memo criticizing the way diversity is handled at Google He said there are scientific reasons why Google s diversity initiatives aren t working to change Google s male female employee ratio He said clearly that he favors diversity but thinks that science shows there are more effective ways to achieve it And he criticized Google for being the kind of place where people who disagree with cultural progressivism cannot speak out ,1,29
029-0000043-9, Donald J Trump November 30 2017,1,29
029-0000183-2,Weedston a 29 year old writer from Bothell Washington penned an article for The Establishment recently which argued that the show helped lead to the rise of the alt right The piece How South Park Helped Empower the Alt Right grabbed my attention enough that I decided to call her up and see why exactly she thought Kyle Cartman and crew led us to Richard Spencer 4Chan and Charlottesville Our conversation edited lightly for length and clarity is below ,1,29
029-0000334-0,President Donald Trump said Wednesday that former FBI Director James Comey lied and leaked information and ultimately protected Hillary Clinton while also questioning the credibility of the FBI s probe into her email ,0,29
029-0000529-11,In one email an FBI official writes we need to find that guy And in another we learn that the Phoenix FBI office was contacted in an attempt to stem any further damage An FBI official working on Lynch s security detail even goes so far as to suggest non disclosure agreements to keep the full facts from coming forth ,1,29
029-0000509-18,Sometimes these sponsored posts are even geo targeted like the one on this article from The New Yoker titled Divinity on the Dance Floor which is being promoted not even by its subject DJ Robert Hood but by the nightclub where he performs regularly Schimanski ,0,29
029-0001037-9,As for the current administration President Trump has attracted criticism for straining the Secret Service s budget due to his family s extensive travel ,0,29
029-0000272-14,It is not okay for speech to be restricted anywhere in our educational process It is not okay for due process to be withheld from male victims of rape accusations It is not okay for tenured professors to spew racist and communist propaganda at our young people This will change I am confident of it The pendulum is slowly starting to swing the other way Generation Z will face a smaller sea of Neo Bolsheviks as they enter college This is a good thing ,1,29
029-0001099-4,Although the authors acknowledged other reports of green white and yellow flags they concluded the Islamic State s flag would be black because most of the reports about Mohammed mentioned a black flag The authors were equally confident when explaining the banner s text What is written on the flag is what is written on the flag of the Messenger of God peace and blessings be upon him ,0,29
029-0001127-16,The Antifa are left wing scum and nothing more ,1,29
029-0001027-14,Vance s office throws blame back at NYPD for botching Weinstein investigation ,0,29
029-0000340-10, Amendment 2 is promoted by four billionaires who have pushed similar measures in other states ,0,29
029-0001009-5,As the conversation continued Sykes said it has become so evident conservative talk radio is a media business designed to pursue ratings over any ideological cause He argued that people like Rush Limbaugh followed the shifting views of their audience while Fox s Sean Hannity is dumb as a box of rocks and one of those who would predictably cave in to Trump ,1,29
029-0000688-11,In short Trump would undercut everything that s working against ISIS Muslim governments that have joined our military campaign clerics who are articulating moderate Islam ministries and activists who are working online to discredit jihadism He would help ISIS obtain the weapons it needs most overseas recruits who are willing to kill people in their own countries He would make another Orlando more likely ,1,29
029-0001044-4, Jumping back I said What are you doing Crews reacted My wife saw everything and we looked at him like he was crazy He just grinned like a jerk ,0,29
029-0000267-14, Joe Biden October 2 2017,0,29
029-0001200-9,As long as you pay for your giant TV subscriptions you are subsidizing these companies It s time to cut the cord America ,1,29
029-0001122-8,But it seems that Affleck won t actually be leaving the news cycle for some time as a TRL fan came forward to remind everyone that the actor who was so shocked and saddened that Harvey Weinstein could harass women is a harasser himself ,0,29
029-0000584-17, this is a shame Media is not supposed to be biased but these outlets are bought by the Clintons clintonslaves,1,29
029-0000271-10,I hate to break it to you if you thought Ms Loesch s words were inciting you must be apoplectic in reading my article Protesters Be Warned where I discuss the facts surrounding the lawful use of force to defend yourself if confronted by a violent crowd ,1,29
029-0000316-5, Perception is one thing Reality matters more We got hostages home and we took a legal claim that was a legit claim and bargained it down to a fraction and we paid that claim out Kaine said That s the reality ,0,29
029-0000058-22, That s not the point Cuomo emphasized The point is why you went ,1,29
029-0000294-2,As The Red Cross is helping with the aftermath they re also preparing for an even stronger hurricane to hit the country ,0,29
029-0000879-16,Apples and apple juice ,1,29
029-0001285-0,JACKSONVILLE Fla During a time where a large number of Florida residents are without power in the wake of Hurricane Irma two Florida men were caught attempting to steal a 2 500 utility pole ,0,29
029-0000014-5,NOW WATCH Roger Stone explains what Trump has in common with Richard Nixon,0,29
029-0000302-5,The greatest influence over our election was the Fake News Media screaming for Crooked Hillary Clinton Next she was a bad candidate ,0,29
029-0000109-20,So what are the odds Hillary would run the federal government with integrity keep the nation safe and get taxpayers more for their money Zero ,1,29
029-0000783-3, John Lewis he was bloodied on the Selma bridge Sheriff when trying to protest voting rights and a variety of other things guest host Eboni Williams said in response ,0,29
029-0000963-11,Columbus said Trump was a skilled navigator and man of faith whose courageous feat brought together continents and has inspired countless others to pursue their dreams and convictions even in the face of extreme doubt and tremendous adversity ,1,29
029-0000372-15,Thank you Mr We will not be silenced nor suppressed by this evil act We will pray for those who seek to harm us ,0,29
029-0000005-34,We don t have price levels that would be 100 analogous but we can see which levels are most similar In our view the most recent important lows would be close to the 1 200 level March May and July 2017 bottoms and the next strong support will be provided by the 1 120 1 130 area That s approximately from where gold soared most sharply in early 2016 and this level is strengthened by the December 2016 low ,1,29
029-0000499-7,The woman was taken to Greenville Memorial Hospital where she was pronounced dead just before 5 30 p m said Evans ,0,29
029-0000800-5, I grew up in a time when the N word was used as often as you would say the word Kleenex Moore said adding ,0,29
029-0001180-25, Eric Trump October 8 2017,0,29
029-0000139-5,Rudy Giuliani General Petraeus was got prosecuted for doing approximately one tenth of what she s alleged to have done There are specific federal crimes I could give you a list of fifteen of them if you d like that she should be investigated for for which there needs to be an answer According to the public record the answer to many of those is there is probable cause to believe she committed a crime I qualify that by saying the public record ,1,29
029-0000733-22, I watch Celebrity Apprentice admitted Moore It s a very good show Trump is a well liked very popular TV star And one thing the Republicans have learned when they run Ronald Reagan when they run Arnold Schwarzenegger when they run stars they win Democrats don t do that We don t run Oprah or Tom Hanks or any of a number of other people that would win I ve never understood that ,0,29
029-0001194-13, From the beginning of the administration the White House has asked news outlets not to report on or photograph the Obama children when they are not with their parents and there is no vital news interest then first lady Michelle Obama s former spokeswoman Kristina Schake said in 2013 according to CBS News ,0,29
029-0000038-16, If you are trying to bridge divides what message does it send to Muslim communities that people think of you in a certain way That certain crude facial characteristics are what defines you as Asian ,0,29
029-0001108-10,As the mass shootings mount Orlando is followed by Las Vegas followed by Sutherland Springs Texas followed by Parkland Fla the American public is waking up to the gun laws in their midst They realize that their lawmakers have been selling out to the NRA and enacting reckless gun laws Senator Jim Brochin is a notable exception to this depressing trend voters who care about reducing gun violence must support him in the upcoming election for Baltimore County Executive ,0,29
029-0000357-26,Furthermore Trump is what happens when you wear your Christian conservative values like a cardigan to conveniently slip off when the heat rises ,1,29
029-0000233-10,On Thursday Hurricane Harvey can be found in the Gulf of Mexico It s been predicted that the storm will be into Texas by Friday and will advance even more as it enters Louisiana Flooding is expected in both states The current speed of the hurricane is 80 mph ,0,29
029-0001212-7,Scientist Patrick K Dowling wrote in his study The Meteorological Effects of the Kuwaiti Oil Fires that the smoke only affected the weather pattern throughout the Persian Gulf and surrounding region during the periods that the fires were burning in 1991 A 1992 study found that emissions of carbon dioxide were only 2 percent of global emissions Big deal ,1,29
029-0000555-71,Seeking men women to challenge Earthrealm s greatest champions in MORTAL KOMBAT,0,29
029-0000983-16,Another important aspect to consider when delving into the shopping and purchasing products involves the meaning of Cruelty Free For many years America prohibited the practices of animal testing In fact many believe this to be a standard in American production and manufacturing still What few realize is the time limit placed on animal experiments has expired Now many companies especially within the makeup industry have once again returned to this horrible practice For example ,1,29
029-0000430-16,But Islam is not a race it is a belief system and like all faiths it should be open to questioning censure or humour ,1,29
029-0000105-1, I don t take it personally Clinton said I see it as I was doing my job I was honored to speak out on behalf of American values and our democracy ,1,29
029-0001261-5, is up next and she will be answering a question from MissAmerica pic twitter com WbSBx3c5Ul,0,29
029-0000234-14,THE FACTS The comedian didn t come to the defense of Mormons on a recent podcast despite a slew of identical articles on websites designed to look like local news outlets The story claims Sandler stepped into say Mormons were decent people when an unnamed interviewer began to disparage them All of the sites include a disclaimer saying the stories on them aren t real ,0,29
029-0001128-13,It hurts the cause and the culture to see Wayne throw up a Blood flag before tossing his snapback cap into the BLM ring Later on Wednesday Wayne issued an apology of sorts for his ill conceived remarks which also followed him being questioned about his misogyny ,0,29
